date,instrument,direction,entry,exit,R_mid,R_cross,rupees_mid,fees_rupees,fill_unit
2026-03-11,stddev_returns,,,,-1.0121,-1.0242,-1012.1,12.1,R
2026-03-11,stddev_returns,,,,-1.0132,-1.0265,-1013.25,13.25,R
2026-03-12,adx,,,,0.5085,0.5004,508.5,8.1,R
2026-03-12,adx,,,,0.3795,0.3735,379.55,6.05,R
2026-03-12,adx,,,,0.4281,0.4213,428.1,6.8,R
2026-03-13,obv,,,,0.139,0.1263,139.0,12.7,R
2026-03-13,obv,,,,0.1888,0.176,188.85,12.85,R
2026-03-16,ema,,,,0.3157,0.3061,315.7,9.6,R
2026-03-16,ema,,,,0.0923,0.0832,92.3,9.1,R
2026-03-16,ema,,,,0.0141,0.0041,14.1,10.0,R
2026-03-16,obv,,,,0.0158,0.0054,15.8,10.4,R
2026-03-16,ema,,,,0.1419,0.1279,141.9,14.0,R
2026-03-16,ema,,,,0.0091,0.0027,9.1,6.4,R
2026-03-16,vwap,,,,0.0195,0.0057,19.55,13.85,R
2026-03-16,ema,,,,0.1055,0.0951,105.5,10.4,R
2026-03-16,ema,,,,0.0209,0.0061,20.9,14.8,R
2026-03-17,obv,,,,0.2586,0.2478,258.55,10.75,R
2026-03-17,ema,,,,0.6148,0.6016,614.8,13.2,R
2026-03-17,obv,,,,0.2759,0.2645,275.95,11.45,R
2026-03-17,mfi,,,,0.4984,0.4851,498.4,13.3,R
2026-03-17,mfi,,,,0.373,0.3631,373.05,9.95,R
2026-03-17,obv,,,,0.2449,0.2347,244.85,10.15,R
2026-03-17,vwap,,,,0.2631,0.246,263.15,17.15,R
2026-03-17,vwap,,,,0.1191,0.1087,119.1,10.4,R
2026-03-17,mfi,,,,0.3731,0.3632,373.15,9.95,R
2026-03-18,sma,,,,0.3069,0.2961,306.9,10.8,R
2026-03-18,stddev_returns,,,,0.6593,0.6477,659.25,11.55,R
2026-03-18,sma,,,,0.2676,0.2582,267.65,9.45,R
2026-03-18,ema,,,,-1.0093,-1.0187,-1009.3,9.4,R
2026-03-18,stddev_returns,,,,-1.0118,-1.0236,-1011.8,11.8,R
2026-03-18,ema,,,,-1.0093,-1.0186,-1009.3,9.3,R
2026-03-18,sma,,,,0.4121,0.3976,412.1,14.5,R
2026-03-18,hist_vol,,,,-1.0113,-1.0226,-1011.35,11.25,R
2026-03-18,stddev_returns,,,,-1.0129,-1.0258,-1012.9,12.9,R
2026-03-18,hist_vol,,,,-1.0115,-1.023,-1011.5,11.5,R
2026-03-18,ema,,,,0.2987,0.2898,298.7,8.9,R
2026-03-18,stddev_returns,,,,-1.012,-1.024,-1012.0,12.0,R
2026-03-18,hist_vol,,,,-1.0124,-1.0249,-1012.4,12.5,R
2026-03-18,ema,,,,-1.0102,-1.0203,-1010.15,10.15,R
2026-03-19,ema,,,,-1.0164,-1.0327,-1016.4,16.3,R
2026-03-19,ema,,,,-1.0125,-1.0251,-1012.5,12.6,R
2026-03-19,ema,,,,-1.0142,-1.0283,-1014.2,14.1,R
2026-03-20,sma,,,,-1.0093,-1.0186,-1009.3,9.3,R
2026-03-20,sma,,,,-1.0092,-1.0184,-1009.2,9.2,R
2026-03-20,sma,,,,-1.0103,-1.0205,-1010.25,10.25,R
2026-03-23,adx,,,,-1.0164,-1.0327,-1016.35,16.35,R
2026-03-23,ema,,,,0.0537,0.047,53.75,6.75,R
2026-03-23,ema,,,,0.136,0.1268,136.0,9.2,R
2026-03-23,ema,,,,0.1239,0.1084,123.95,15.55,R
2026-03-23,adx,,,,0.2873,0.2812,287.3,6.1,R
2026-03-23,ema,,,,0.2927,0.2832,292.7,9.5,R
2026-03-23,obv,,,,0.2916,0.2801,291.6,11.5,R
2026-03-23,ema,,,,0.05,0.044,50.0,6.0,R
2026-03-23,adx,,,,0.3241,0.3172,324.1,6.9,R
2026-03-23,obv,,,,0.4753,0.4579,475.35,17.45,R
2026-03-23,obv,,,,0.1153,0.1046,115.3,10.7,R
2026-03-23,ema,,,,0.059,0.0519,58.95,7.05,R
2026-03-23,ema,,,,0.4501,0.4355,450.1,14.6,R
2026-03-23,obv,,,,0.2732,0.2624,273.15,10.75,R
2026-03-23,obv,,,,0.2587,0.2485,258.7,10.2,R
2026-03-23,ema,,,,-0.0069,-0.0169,-6.9,10.0,R
2026-03-23,ema,,,,0.3344,0.3236,334.45,10.85,R
2026-03-23,adx,,,,0.385,0.3768,385.0,8.2,R
2026-03-23,ema,,,,0.0836,0.0731,83.6,10.5,R
2026-03-23,vwap,,,,0.0,0.0,0.0,0.0,R
2026-03-23,vwap,,,,0.0,0.0,0.0,0.0,R
2026-03-24,hist_vol,,,,0.1679,0.1576,167.9,10.3,R
2026-03-24,stddev_returns,,,,0.1734,0.1627,173.35,10.65,R
2026-03-24,zscore,,,,0.5755,0.5648,575.55,10.75,R
2026-03-24,hist_vol,,,,0.1548,0.1453,154.8,9.5,R
2026-03-24,zscore,,,,-1.0151,-1.0301,-1015.1,15.0,R
2026-03-24,stddev_returns,,,,0.1584,0.1487,158.45,9.75,R
2026-03-24,zscore,,,,-1.02,-1.0399,-1020.05,19.85,R
2026-03-24,hist_vol,,,,0.1515,0.1422,151.5,9.3,R
2026-03-24,stddev_returns,,,,0.1614,0.1515,161.4,9.9,R
2026-03-27,roc,,,,0.4918,0.4826,491.75,9.15,R
2026-03-27,ema,,,,-0.6691,-0.6791,-669.11,9.99,R
2026-03-27,ema,,,,-0.6699,-0.6806,-669.9,10.71,R
2026-03-27,ema,,,,-0.6683,-0.6774,-668.32,9.13,R
2026-03-30,sma,,,,0.9499,0.9374,949.9,12.5,R
2026-03-30,sma,,,,1.0322,1.0187,1032.25,13.55,R
2026-03-30,sma,,,,1.1411,1.1261,1141.1,15.0,R
2026-03-30,vwap,,,,0.0503,0.0456,50.31,4.66,R
2026-03-30,vwap,,,,0.086,0.078,86.01,7.99,R
2026-03-30,vwap,,,,0.0508,0.0461,50.84,4.72,R
2026-04-01,hist_vol,,,,0.6893,0.6803,689.3,9.0,R
2026-04-01,hist_vol,,,,0.764,0.754,764.0,10.0,R
2026-04-01,stddev_returns,,,,0.7889,0.7786,788.9,10.3,R
2026-04-01,obv,,,,0.2842,0.2746,284.2,9.6,R
2026-04-01,adx,,,,0.1084,0.101,108.4,7.4,R
2026-04-01,stddev_returns,,,,0.7343,0.7247,734.3,9.6,R
2026-04-01,adx,,,,0.0961,0.0896,96.15,6.55,R
2026-04-01,hist_vol,,,,0.7045,0.6953,704.5,9.2,R
2026-04-01,obv,,,,0.1502,0.1335,150.25,16.75,R
2026-04-01,adx,,,,0.1288,0.12,128.75,8.75,R
2026-04-01,stddev_returns,,,,0.7209,0.7115,720.9,9.4,R
2026-04-01,ema,,,,0.1775,0.1718,177.47,5.64,R
2026-04-01,ema,,,,0.2028,0.1964,202.83,6.45,R
2026-04-01,ema,,,,0.273,0.2643,273.02,8.7,R
2026-04-01,ema,,,,0.4706,0.4608,470.63,9.8,R
2026-04-01,ema,,,,0.2041,0.1998,204.06,4.25,R
2026-04-02,hist_vol,,,,0.7237,0.7151,723.75,8.65,R
2026-04-02,ema,,,,0.4249,0.4195,424.93,5.4,R
2026-04-02,ema,,,,0.4644,0.4585,464.38,5.92,R
2026-04-02,ema,,,,0.1776,0.1728,177.58,4.77,R
2026-04-02,ema,,,,0.4671,0.4611,467.12,6.01,R
2026-04-02,ema,,,,0.5015,0.495,501.45,6.45,R
2026-04-02,ema,,,,0.6157,0.6078,615.74,7.92,R
2026-04-02,ema,,,,0.4984,0.4921,498.41,6.36,R
2026-04-06,vwap,,,,0.7449,0.7328,744.92,12.17,R
2026-04-10,cci,,,,0.3711,0.3657,371.1,5.4,R
2026-04-10,cci,,,,0.9068,0.8936,906.8,13.2,R
2026-04-10,dist_from_ma,,,,0.7626,0.7567,762.55,5.85,R
2026-04-10,dist_from_ma,,,,0.85,0.8435,850.0,6.5,R
2026-04-10,dist_from_ma,,,,1.0686,1.0604,1068.6,8.2,R
2026-04-13,sma,,,,0.5845,0.5765,584.5,8.0,R
2026-04-13,hist_vol,,,,0.1498,0.1403,149.8,9.5,R
2026-04-13,stddev_returns,,,,0.1567,0.1467,156.65,9.95,R
2026-04-13,stddev_returns,,,,0.1714,0.1605,171.35,10.85,R
2026-04-13,stddev_returns,,,,0.1595,0.1494,159.5,10.1,R
2026-04-13,hist_vol,,,,0.1531,0.1434,153.1,9.7,R
2026-04-13,hist_vol,,,,0.1659,0.1554,165.95,10.55,R
2026-04-13,sma,,,,0.6704,0.6612,670.4,9.2,R
2026-04-13,sma,,,,0.9004,0.888,900.35,12.35,R
2026-04-13,vwap,,,,0.0084,-0.0013,8.36,9.64,R
2026-04-13,vwap,,,,0.0847,0.0726,84.73,12.1,R
2026-04-13,vwap,,,,0.4298,0.4217,429.84,8.16,R
2026-04-13,vwap,,,,0.0975,0.0836,97.52,13.9,R
2026-04-13,vwap,,,,0.5923,0.5811,592.34,11.23,R
2026-04-13,vwap,,,,0.0109,-0.0017,10.91,12.58,R
2026-04-13,vwap,,,,0.274,0.2688,273.99,5.22,R
2026-04-13,vwap,,,,0.062,0.0532,62.04,8.84,R
2026-04-13,vwap,,,,0.0082,-0.0013,8.2,9.48,R
2026-04-13,obv,,,,0.0062,-0.001,6.21,7.18,R
2026-04-13,obv,,,,0.0052,-0.0008,5.2,5.99,R
2026-04-13,obv,,,,0.0082,-0.0012,8.18,9.4,R
2026-04-13,ema,,,,0.2323,0.2279,232.29,4.41,R
2026-04-13,ema,,,,0.0505,0.0461,50.55,4.49,R
2026-04-13,ema,,,,0.3955,0.39,395.45,5.4,R
2026-04-13,ema,,,,0.2938,0.2898,293.84,4.02,R
2026-04-13,ema,,,,0.1493,0.1465,149.34,2.84,R
2026-04-13,ema,,,,0.2571,0.2536,257.14,3.52,R
2026-04-13,ema,,,,0.3444,0.3378,344.36,6.53,R
2026-04-15,obv,,,,0.0035,-0.0016,3.51,5.14,R
2026-04-16,dist_from_ma,,,,0.0495,0.0407,49.45,8.75,R
2026-04-16,dist_from_ma,,,,0.064,0.0527,64.05,11.35,R
2026-04-16,dist_from_ma,,,,0.0616,0.0507,61.6,10.9,R
2026-04-16,ema,,,,0.0847,0.0773,84.71,7.41,R
2026-04-16,ema,,,,0.2487,0.2425,248.68,6.19,R
2026-04-16,ema,,,,0.2785,0.2716,278.47,6.91,R
2026-04-22,rsi,,,,0.241,0.2316,241.05,9.45,R
2026-04-22,rsi,,,,0.0296,0.0223,29.65,7.35,R
2026-04-22,rsi,,,,-0.6503,-0.6612,-650.35,10.85,R
2026-04-22,hist_vol,,,,-0.5816,-0.5863,-581.61,4.7,R
2026-04-22,hist_vol,,,,-0.5813,-0.5857,-581.32,4.41,R
2026-04-22,hist_vol,,,,-0.5831,-0.5894,-583.14,6.23,R
2026-04-23,obv,,,,0.1764,0.1698,176.37,6.56,R
2026-04-23,obv,,,,0.1789,0.1722,178.89,6.64,R
2026-04-27,stddev_returns,,,,-1.013,-1.026,-1013.0,13.0,R
2026-04-27,stddev_returns,,,,-1.0121,-1.0242,-1012.1,12.1,R
2026-04-27,stddev_returns,,,,-1.0119,-1.0238,-1011.95,11.85,R
2026-04-27,hist_vol,,,,-0.5725,-0.5796,-572.52,7.1,R
2026-04-27,hist_vol,,,,-0.572,-0.5785,-571.99,6.56,R
2026-04-27,hist_vol,,,,-0.5718,-0.5783,-571.85,6.42,R
2026-04-27,obv,,,,0.0246,0.0189,24.6,5.74,R
2026-04-27,vwap,,,,0.413,0.4032,412.95,9.75,R
2026-04-27,vwap,,,,0.4109,0.4012,410.9,9.71,R
2026-04-27,vwap,,,,0.4111,0.4014,411.15,9.71,R
2026-04-28,ema,,,,0.0006,-0.0029,0.64,3.56,R
2026-04-28,ema,,,,0.3008,0.2946,300.8,6.21,R
2026-04-28,ema,,,,0.3898,0.3818,389.82,8.04,R
2026-04-28,ema,,,,0.0015,-0.0067,1.51,8.2,R
2026-04-28,ema,,,,0.3369,0.3299,336.86,6.96,R
2026-04-28,ema,,,,0.001,-0.0045,1.01,5.52,R
2026-04-28,vwap,,,,0.0006,-0.0028,0.63,3.47,R
2026-04-28,vwap,,,,0.0004,-0.0018,0.4,2.21,R
2026-04-28,vwap,,,,0.0009,-0.0039,0.88,4.78,R
2026-04-29,obv,,,,0.042,0.0373,42.0,4.66,R
2026-04-29,obv,,,,0.0504,0.0448,50.38,5.59,R
2026-04-29,obv,,,,0.0658,0.0585,65.79,7.3,R
2026-04-29,vwap,,,,0.0358,0.0319,35.84,3.99,R
2026-04-29,vwap,,,,0.0353,0.0314,35.33,3.92,R
2026-04-29,vwap,,,,0.0468,0.0416,46.8,5.19,R
2026-04-30,mfi,,,,0.3971,0.3824,397.1,14.7,R
2026-04-30,mfi,,,,0.2974,0.2864,297.4,11.0,R
2026-04-30,mfi,,,,0.2973,0.2863,297.3,11.0,R
2026-04-30,sma,,,,-1.0158,-1.0316,-1015.8,15.8,R
2026-04-30,sma,,,,-1.0171,-1.0343,-1017.1,17.2,R
2026-04-30,sma,,,,-1.019,-1.038,-1019.0,19.0,R
2026-05-04,sma,,,,0.573,0.5598,573.0,13.2,R
2026-05-04,sma,,,,0.5855,0.572,585.5,13.5,R
2026-05-04,sma,,,,0.8744,0.8543,874.45,20.15,R
2026-05-05,dist_from_ma,,,,0.3423,0.3351,342.35,7.25,R
2026-05-05,dist_from_ma,,,,0.4798,0.4696,479.8,10.2,R
2026-05-05,dist_from_ma,,,,0.3817,0.3736,381.7,8.1,R
2026-05-05,stddev_returns,,,,-0.5409,-0.5489,-540.94,7.97,R
2026-05-05,stddev_returns,,,,0.276,0.2698,276.03,6.21,R
2026-05-05,stddev_returns,,,,0.2812,0.2748,281.17,6.34,R
2026-05-05,stddev_returns,,,,0.3021,0.2953,302.11,6.82,R
2026-05-05,hist_vol,,,,0.2441,0.2386,244.14,5.5,R
2026-05-05,hist_vol,,,,0.2495,0.2439,249.53,5.62,R
2026-05-05,hist_vol,,,,0.2706,0.2645,270.56,6.09,R
2026-05-05,obv,,,,0.0507,0.0464,50.72,4.31,R
2026-05-05,obv,,,,0.0595,0.0545,59.54,5.07,R
2026-05-05,obv,,,,0.0604,0.0553,60.39,5.14,R
2026-05-07,pct_from_hilo,,,,0.284,0.2754,284.05,8.65,R
2026-05-07,pct_from_hilo,,,,0.4497,0.436,449.7,13.7,R
2026-05-07,dist_from_ma,,,,0.4255,0.4126,425.55,12.95,R
2026-05-07,dist_from_ma,,,,0.2465,0.239,246.5,7.5,R
2026-05-07,dist_from_ma,,,,0.4722,0.4578,472.15,14.35,R
2026-05-07,pct_from_hilo,,,,0.4062,0.3938,406.15,12.35,R
2026-05-07,ema,,,,-0.5587,-0.5672,-558.66,8.53,R
2026-05-07,ema,,,,0.0526,0.0438,52.65,8.86,R
2026-05-07,ema,,,,0.2971,0.2909,297.1,6.24,R
2026-05-07,ema,,,,-0.5558,-0.5615,-555.79,5.67,R
2026-05-07,ema,,,,0.0482,0.04,48.16,8.11,R
2026-05-07,ema,,,,0.2123,0.2067,212.29,5.61,R
2026-05-07,ema,,,,-0.5559,-0.5616,-555.88,5.75,R
2026-05-07,ema,,,,0.0565,0.047,56.5,9.52,R
2026-05-07,ema,,,,-0.5563,-0.5625,-556.32,6.19,R
2026-05-08,sma,,,,-1.0117,-1.0234,-1011.7,11.7,R
2026-05-08,sma,,,,0.4557,0.4395,455.7,16.2,R
2026-05-08,sma,,,,-1.0107,-1.0213,-1010.65,10.65,R
2026-05-08,sma,,,,0.5038,0.4859,503.8,17.9,R
2026-05-08,sma,,,,-1.0105,-1.0211,-1010.55,10.55,R
2026-05-08,obv,,,,0.1587,0.1537,158.74,5.05,R
2026-05-08,obv,,,,0.1903,0.1843,190.32,6.05,R
2026-05-08,obv,,,,0.2485,0.2406,248.49,7.91,R
2026-05-11,sma,,,,-1.1676,-1.1848,-1167.62,17.14,R
2026-05-11,sma,,,,-1.171,-1.1915,-1171.02,20.53,R
2026-05-11,sma,,,,-1.1695,-1.1886,-1169.46,19.1,R
2026-05-11,stddev_returns,,,,-0.0858,-0.09,-85.8,4.2,R
2026-05-11,stddev_returns,,,,-0.5534,-0.5614,-553.44,7.96,R
2026-05-11,stddev_returns,,,,0.2284,0.2245,228.39,3.93,R
2026-05-11,stddev_returns,,,,0.2413,0.2371,241.27,4.15,R
2026-05-11,hist_vol,,,,0.211,0.2073,210.96,3.63,R
2026-05-11,hist_vol,,,,0.2254,0.2216,225.44,3.88,R
2026-05-11,hist_vol,,,,-0.081,-0.085,-80.99,3.96,R
2026-05-11,ema,,,,0.1779,0.1738,177.86,4.1,R
2026-05-11,ema,,,,0.1143,0.1117,114.31,2.63,R
2026-05-11,ema,,,,-0.1807,-0.1867,-180.66,6.08,R
2026-05-11,vwap,,,,0.1397,0.1365,139.71,3.21,R
2026-05-11,vwap,,,,-0.1319,-0.1364,-131.93,4.43,R
2026-05-11,vwap,,,,-0.049,-0.0527,-48.96,3.79,R
2026-05-11,vwap,,,,-0.3433,-0.3485,-343.28,5.17,R
2026-05-11,vwap,,,,-0.3441,-0.35,-344.08,5.97,R
2026-05-11,vwap,,,,0.089,0.087,89.04,2.05,R
2026-05-12,mfi,,,,-1.0165,-1.033,-1016.5,16.5,R
2026-05-12,mfi,,,,-1.0124,-1.0247,-1012.35,12.35,R
2026-05-12,mfi,,,,-1.0124,-1.0247,-1012.35,12.35,R
2026-05-12,roc,,,,0.0786,0.067,78.65,11.65,R
2026-05-12,vwap,,,,-0.3401,-0.3454,-340.12,5.31,R
2026-05-12,vwap,,,,-0.3395,-0.3441,-339.46,4.65,R
2026-05-12,vwap,,,,-0.3396,-0.3443,-339.56,4.75,R
2026-05-13,rsi,,,,-1.0104,-1.0208,-1010.4,10.4,R
2026-05-13,sma,,,,0.6225,0.6068,622.5,15.7,R
2026-05-14,mfi,,,,-1.0206,-1.0413,-1020.65,20.65,R
2026-05-19,sma,,,,0.4444,0.4316,444.39,12.76,R
2026-05-19,sma,,,,0.4035,0.3919,403.49,11.58,R
2026-05-19,obv,,,,0.2326,0.2267,232.62,5.89,R
2026-05-19,obv,,,,0.3641,0.3549,364.06,9.19,R
